h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,health_insurance,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children,h1n1_vaccine,seasonal_vaccine
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,0,2,3,0,0,0,1,1,8,2,0.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,3,1,3,1,2,2,2,3,0,0,1.0,0.0,0,1
0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3,1,3,1,2,2,2,3,6,1,1.0,0.0,0,0
3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,4,1,3,1,2,2,2,2,6,1,1.0,0.0,1,0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,4,1,3,0,3,2,2,2,9,0,1.0,0.0,0,0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0,3,3,0,3,2,2,2,0,0,0.0,0.0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3,3,3,1,3,1,2,2,4,2,0.0,0.0,0,0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,2.0,4,4,3,0,0,2,2,2,8,0,1.0,0.0,1,1
2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,1,4,3,1,3,2,2,2,9,2,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,2.0,2.0,0,3,3,1,2,2,2,2,6,2,1.0,2.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1,3,3,1,0,2,1,3,1,0,1.0,1.0,0,0
3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,4,1,3,0,2,1,2,2,3,1,0.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,3,3,3,1,0,2,2,3,7,2,1.0,0.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,0,3,3,1,3,2,2,2,6,1,1.0,0.0,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,3,0,3,1,0,2,2,3,2,2,1.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,3,3,3,1,2,1,2,3,1,0,0.0,0.0,0,0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,0,4,3,1,3,2,2,2,1,1,1.0,1.0,0,1
1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,4,1,3,0,2,2,2,2,6,0,1.0,0.0,0,0
3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,4.0,4.0,2.0,3,3,3,0,0,2,2,3,6,0,1.0,0.0,0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0,5.0,1,1,3,1,2,1,2,0,5,1,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,3,4,3,1,2,2,2,3,7,0,1.0,0.0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,4,3,3,1,2,1,2,3,9,0,2.0,0.0,0,0
2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,4,1,3,1,3,2,2,2,1,1,1.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,3,4,3,0,3,1,2,3,8,1,0.0,1.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,1,0,3,1,2,1,2,3,2,1,1.0,0.0,1,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,4,4,3,0,0,2,1,1,4,0,2.0,0.0,0,0
1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,3,4,3,1,0,1,1,3,7,2,0.0,0.0,1,1
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,4,1,3,1,2,2,2,2,9,1,0.0,0.0,0,0
3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,2.0,4.0,2,1,1,0,2,2,2,2,4,1,1.0,3.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,5.0,4,0,3,1,2,2,2,2,8,1,1.0,0.0,0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2,4,3,0,2,2,2,2,8,1,1.0,1.0,0,0
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,1.0,0,4,3,1,3,2,2,2,5,2,1.0,2.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,4.0,2.0,0,4,3,0,2,1,2,0,4,0,2.0,2.0,0,0
3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2,4,3,1,2,2,2,3,9,0,1.0,2.0,0,1
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,0,2,1,2,2,8,1,0.0,2.0,0,0
2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1,1,3,1,1,1,0,0,6,0,1.0,1.0,0,0
3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,0,4,2,1,3,2,2,2,2,1,1.0,3.0,1,1
2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,5.0,5.0,2.0,3,4,3,1,2,1,2,3,2,2,0.0,0.0,0,1
3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,5.0,5.0,1.0,0,3,3,1,1,1,0,3,6,1,0.0,2.0,0,0
3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,3.0,5.0,2.0,4,1,3,1,2,2,2,2,3,1,1.0,0.0,0,1
1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,4,4,3,0,3,2,2,2,2,1,1.0,1.0,0,1
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,2,2,3,1,0,0,1,1,1,2,1.0,3.0,0,0
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,4.0,1.0,2,1,3,1,2,2,2,2,9,0,1.0,2.0,1,0
0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1,1,3,0,2,1,2,2,3,1,0.0,0.0,0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0,4,3,0,3,1,2,2,9,0,0.0,0.0,0,0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,3,4,3,0,2,2,2,3,2,0,1.0,0.0,0,1
2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,3,3,3,1,2,1,2,3,5,1,1.0,0.0,1,1
3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3,1,3,0,0,1,0,3,4,2,0.0,0.0,0,0
2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,0,3,0,0,1,1,2,2,3,2,3.0,0.0,1,1
3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,0,0,3,1,1,1,0,0,1,0,1.0,3.0,0,0
3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,5.0,4.0,4,3,3,1,2,1,0,2,4,0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,3,4,3,1,0,1,2,3,0,0,2.0,0.0,0,0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,5.0,1.0,3,3,3,0,2,2,2,3,6,1,1.0,0.0,1,1
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,4,4,3,1,3,2,2,2,9,0,1.0,0.0,1,1
1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1,3,3,0,2,1,2,2,8,0,0.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,2.0,3.0,5.0,4,1,0,1,0,1,1,3,3,2,2.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,2,4,0,1,3,2,2,2,1,0,1.0,2.0,0,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,2.0,4.0,1.0,4,4,3,0,3,1,2,2,9,1,0.0,0.0,1,1
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,2,3,1,0,3,2,2,2,2,1,1.0,2.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,0,4,3,1,2,1,0,2,8,0,0.0,0.0,0,0
3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,4,3,3,1,3,2,2,3,4,1,1.0,0.0,0,1
3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,3,4,3,0,2,2,2,2,6,0,1.0,0.0,1,1
3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1,3,3,1,2,1,2,0,6,0,0.0,0.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,1,4,1,0,3,1,2,2,2,0,0.0,0.0,0,0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4,4,3,1,2,0,1,2,8,1,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,0,3,3,0,1,1,2,2,5,2,2.0,0.0,0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4,2,3,0,0,0,1,1,6,2,1.0,0.0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,3,4,3,0,3,2,2,3,8,2,1.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,3,2,3,1,0,0,1,1,8,1,1.0,0.0,0,1
2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2,4,2,1,3,2,2,2,7,0,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,5.0,2.0,3,3,3,1,2,1,2,3,1,1,0.0,0.0,0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2,4,3,1,0,2,1,2,9,0,0.0,0.0,0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,4,3,0,3,2,0,2,7,2,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,5.0,4.0,1.0,2,4,3,1,3,2,2,3,3,0,1.0,3.0,0,1
1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,5.0,5.0,1.0,2,4,3,1,3,2,2,2,2,2,1.0,2.0,1,1
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,4.0,1.0,4,4,3,1,2,2,2,3,7,0,1.0,0.0,0,1
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,1.0,4.0,4.0,1.0,1,4,3,1,2,1,0,3,9,1,3.0,2.0,1,1
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3,3,3,0,2,1,2,3,1,0,0.0,0.0,0,1
1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,0,1,3,0,2,1,0,2,8,0,1.0,0.0,0,0
1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,3,3,3,1,2,2,2,2,4,0,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,1,4,3,1,3,2,2,2,9,0,1.0,1.0,0,0
3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,4.0,5.0,4.0,3,1,3,0,0,2,1,3,3,1,1.0,0.0,0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,2,4,3,1,2,1,2,2,8,0,0.0,0.0,0,1
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,0,1,3,0,1,1,0,2,6,0,2.0,3.0,0,0
3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,2.0,0,0,1,1,1,1,0,3,1,1,1.0,2.0,0,1
3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,1,0,3,1,2,2,2,2,8,1,1.0,1.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,5.0,2.0,2,4,3,1,3,2,2,2,9,0,1.0,2.0,0,0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,3,3,3,1,2,1,2,3,9,0,0.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,1.0,2,3,0,1,1,2,2,3,5,0,1.0,1.0,0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,3,1,3,0,3,2,2,3,9,1,1.0,0.0,0,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,3,1,3,1,2,2,2,3,6,2,1.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4,1,3,0,2,2,2,0,3,1,1.0,0.0,0,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2,3,2,0,2,1,0,2,1,2,1.0,3.0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4,3,3,0,2,1,2,2,5,1,0.0,0.0,0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,4,4,3,0,2,2,2,3,1,1,1.0,0.0,0,1
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,2,4,3,1,3,2,2,2,1,0,1.0,1.0,0,1
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,3,4,3,0,2,2,2,3,1,1,1.0,0.0,1,1
3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,5.0,5.0,4.0,3,0,1,1,0,2,2,3,2,2,1.0,0.0,0,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,3,4,3,1,2,1,2,3,7,0,0.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,5.0,4.0,1.0,3,3,3,1,2,1,2,3,2,1,0.0,0.0,0,1
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,3,3,3,1,2,2,2,2,4,1,1.0,0.0,0,1
1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,4,3,3,1,2,2,2,2,2,0,1.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,4.0,4.0,1.0,0,3,3,0,2,1,2,2,3,0,1.0,0.0,0,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,0,3,3,0,3,1,0,3,6,2,0.0,0.0,0,0
3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,0,0,3,1,1,2,2,3,1,1,1.0,1.0,0,0
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,1,1,3,1,2,2,2,2,0,0,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,2.0,0,1,3,1,2,1,0,3,1,0,0.0,0.0,0,0
2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,1.0,2,3,3,0,2,1,2,2,2,2,0.0,0.0,0,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,5.0,5.0,1.0,4,4,3,0,2,2,2,0,0,2,1.0,0.0,1,1
3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,1,4,3,1,0,2,2,2,2,0,1.0,0.0,1,1
1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,5.0,4.0,2.0,4,0,1,0,2,2,2,2,4,1,1.0,0.0,0,1
2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,5.0,2.0,1.0,2,1,3,1,2,2,2,2,1,0,1.0,1.0,0,0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,4.0,1.0,1,3,0,0,3,2,2,2,1,0,0.0,0.0,0,1
3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,4,1,0,1,0,0,0,1,3,2,0.0,1.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,0,3,3,1,2,1,0,2,1,0,0.0,1.0,0,1
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,1,4,3,1,3,2,2,2,9,0,1.0,2.0,0,1
2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,0,0,1,1,2,1,2,2,2,0,0.0,0.0,0,1
3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4,0,0,1,2,1,2,3,3,2,0.0,0.0,0,0
